"ID";"Month";"Year";"Age";"Gender";"HHIncome";"HHSize";"RelationshipL";"DM";"TV_Adv";"Facebook_Adv";"Publicity";"Web_Visits";"Facebook_Page_Views";"churnD"
24435;10;2015;29;"Male";27209;2;34;0;0;49471.0682624577;71;6209;422;0
24435;11;2015;29;"Male";27209;2;35;0;21819;74380.6188867451;49;7930;350;0
24435;12;2015;29;"Male";27209;2;36;0;36769.5;58705.3574021151;53;8402;346;0
24435;1;2016;30;"Male";27209;2;37;0;0;24281.4107026485;34;7033;407;0
24435;2;2016;30;"Male";27209;2;38;0;8700;18520.7264169989;26;6620;309;0
24435;3;2016;30;"Male";27209;2;39;0;17400;25028.0737109892;52;6358;351;0
24435;4;2016;30;"Male";27209;2;40;1;0;48187.0989529063;33;6748;288;0
24435;5;2016;30;"Male";27209;2;41;0;29701.96;54227.3192357677;45;5514;374;0
24435;6;2016;30;"Male";27209;2;42;0;1084.84;66097.007538868;39;10133;331;0
24435;7;2016;30;"Male";27209;2;43;0;0;25796.061078224;24;10657;399;0
24435;8;2016;30;"Male";27209;2;44;0;19910;22261.3143144508;33;9183;437;0
24435;9;2016;30;"Male";27209;2;45;0;0;21921.0471767684;43;6639;350;0
24435;10;2016;30;"Male";27209;2;46;0;17450;37995.911262972;44;7929;306;0
24435;11;2016;30;"Male";27209;2;47;0;19910;24464.1517851706;53;8398;370;0
24435;12;2016;30;"Male";27209;2;48;0;145994.75;11845.6273951282;34;9045;372;0
24435;1;2017;31;"Male";27209;2;49;0;20910;81416.4143602697;27;9534;427;0
24435;2;2017;31;"Male";27209;2;50;0;0;47509.3016947455;21;6211;334;0
24435;3;2017;31;"Male";27209;2;51;0;0;16938.2704950572;38;5756;353;0
24435;4;2017;31;"Male";27209;2;52;0;6865;3799.9311901842;50;6647;363;0
24435;5;2017;31;"Male";27209;2;53;1;20595;8586.72601455953;51;8243;410;0
24435;6;2017;31;"Male";27209;2;54;0;0;36024.8735157126;42;8930;342;0
24435;7;2017;31;"Male";27209;2;55;0;0;3011.66439360138;30;4039;381;0
24435;8;2017;31;"Male";27209;2;56;0;20910;8212.83868566212;28;6634;409;0
24435;9;2017;31;"Male";27209;2;57;0;0;50764.7553250582;27;4047;379;0
24435;10;2017;31;"Male";27209;2;58;0;0;46179.8882039977;35;9176;337;0
24435;11;2017;31;"Male";27209;2;59;0;0;41439.7639370569;47;13060;293;0
24435;12;2017;31;"Male";27209;2;60;0;17180;13117.7915947986;26;9352;360;0
24436;12;2012;53;"Male";21931;2;0;0;21567.49;29841.4574185985;35;4340;333;0
24436;1;2013;54;"Male";21931;2;1;0;227.99;32299.6803871535;36;6837;320;0
24436;2;2013;54;"Male";21931;2;2;0;0;29589.8443095443;28;6857;446;0
24436;3;2013;54;"Male";21931;2;3;1;0;40616.310095759;44;9088;363;0
24436;4;2013;54;"Male";21931;2;4;1;0;24323.0454231263;43;7824;253;0
24436;5;2013;54;"Male";21931;2;5;0;0;33204.8954039564;62;9024;415;0
24436;6;2013;54;"Male";21931;2;6;1;13386.25;28284.4727852959;32;9568;333;0
24436;7;2013;54;"Male";21931;2;7;1;1160;40060.9718232836;33;8450;396;0
24436;8;2013;54;"Male";21931;2;8;1;16848;13607.0519158419;28;5888;363;0
24436;9;2013;54;"Male";21931;2;9;0;18998;24964.4842183003;27;3844;330;0
24436;10;2013;54;"Male";21931;2;10;1;0;15014.7595014839;47;6772;323;0
24436;11;2013;54;"Male";21931;2;11;0;42229.6;6394.38493375176;24;5467;326;0
24436;12;2013;54;"Male";21931;2;12;1;57048.64;53578.7239213706;58;10177;399;0
24436;1;2014;55;"Male";21931;2;13;0;0;42228.9838713102;50;6876;349;0
24436;2;2014;55;"Male";21931;2;14;1;0;2140.77355458183;46;8727;339;0
24436;3;2014;55;"Male";21931;2;15;1;5700;6052.41461768391;59;9710;327;0
24436;4;2014;55;"Male";21931;2;16;0;0;9095.19581736356;36;5840;423;0
24436;5;2014;55;"Male";21931;2;17;0;0;44708.202627986;77;9844;379;0
24436;6;2014;55;"Male";21931;2;18;1;13386.25;50995.9161147744;42;8588;331;0
24436;7;2014;55;"Male";21931;2;19;1;14600;9026.25141029171;24;7657;371;0
24436;8;2014;55;"Male";21931;2;20;1;0;614.375570992743;33;8779;275;0
24436;9;2014;55;"Male";21931;2;21;0;0;47530.3859284607;30;9293;289;0
24436;10;2014;55;"Male";21931;2;22;1;0;10678.3193221821;30;5098;376;0
24436;11;2014;55;"Male";21931;2;23;1;0;3896.59680770334;39;8425;461;0
24436;12;2014;55;"Male";21931;2;24;0;27380;18118.8266563319;39;9746;278;0
24436;1;2015;56;"Male";21931;2;25;0;0;38532.0171516032;38;10222;327;0
24436;2;2015;56;"Male";21931;2;26;0;0;51579.8067392421;49;6945;365;0
24436;3;2015;56;"Male";21931;2;27;0;0;1118.87318520266;41;3412;366;0
24436;4;2015;56;"Male";21931;2;28;0;9150;69292.630943759;55;6929;302;0
24436;5;2015;56;"Male";21931;2;29;0;0;18241.7418717968;59;7173;262;0
24436;6;2015;56;"Male";21931;2;30;0;0;49719.7574753742;63;8738;304;0
24436;7;2015;56;"Male";21931;2;31;0;19070;47488.6049006049;25;6930;352;0
24436;8;2015;56;"Male";21931;2;32;0;0;35483.3014777516;22;11395;387;0
24436;9;2015;56;"Male";21931;2;33;0;8140;5509.8459358022;33;9390;382;0
24436;10;2015;56;"Male";21931;2;34;0;0;49471.0682624577;71;6209;422;0
24436;11;2015;56;"Male";21931;2;35;0;21819;74380.6188867451;49;7930;350;0
24436;12;2015;56;"Male";21931;2;36;0;36769.5;58705.3574021151;53;8402;346;0
24436;1;2016;57;"Male";21931;2;37;0;0;24281.4107026485;34;7033;407;0
24436;2;2016;57;"Male";21931;2;38;0;8700;18520.7264169989;26;6620;309;0
24436;3;2016;57;"Male";21931;2;39;0;17400;25028.0737109892;52;6358;351;0
24436;4;2016;57;"Male";21931;2;40;1;0;48187.0989529063;33;6748;288;0
24436;5;2016;57;"Male";21931;2;41;0;29701.96;54227.3192357677;45;5514;374;0
24436;6;2016;57;"Male";21931;2;42;0;1084.84;66097.007538868;39;10133;331;0
24436;7;2016;57;"Male";21931;2;43;0;0;25796.061078224;24;10657;399;0
24436;8;2016;57;"Male";21931;2;44;0;19910;22261.3143144508;33;9183;437;0
24436;9;2016;57;"Male";21931;2;45;0;0;21921.0471767684;43;6639;350;0
24436;10;2016;57;"Male";21931;2;46;0;17450;37995.911262972;44;7929;306;0
24436;11;2016;57;"Male";21931;2;47;0;19910;24464.1517851706;53;8398;370;0
24436;12;2016;57;"Male";21931;2;48;0;145994.75;11845.6273951282;34;9045;372;0
24436;1;2017;58;"Male";21931;2;49;0;20910;81416.4143602697;27;9534;427;0
24436;2;2017;58;"Male";21931;2;50;0;0;47509.3016947455;21;6211;334;0
24436;3;2017;58;"Male";21931;2;51;0;0;16938.2704950572;38;5756;353;0
24436;4;2017;58;"Male";21931;2;52;0;6865;3799.9311901842;50;6647;363;0
24436;5;2017;58;"Male";21931;2;53;1;20595;8586.72601455953;51;8243;410;0
24436;6;2017;58;"Male";21931;2;54;0;0;36024.8735157126;42;8930;342;0
24436;7;2017;58;"Male";21931;2;55;0;0;3011.66439360138;30;4039;381;1
24437;12;2012;47;"Male";17472;3;0;0;21567.49;29841.4574185985;35;4340;333;0
24437;1;2013;48;"Male";17472;3;1;0;227.99;32299.6803871535;36;6837;320;0
24437;2;2013;48;"Male";17472;3;2;0;0;29589.8443095443;28;6857;446;0
24437;3;2013;48;"Male";17472;3;3;1;0;40616.310095759;44;9088;363;0
24437;4;2013;48;"Male";17472;3;4;1;0;24323.0454231263;43;7824;253;0
24437;5;2013;48;"Male";17472;3;5;0;0;33204.8954039564;62;9024;415;0
24437;6;2013;48;"Male";17472;3;6;1;13386.25;28284.4727852959;32;9568;333;0
24437;7;2013;48;"Male";17472;3;7;0;1160;40060.9718232836;33;8450;396;0
24437;8;2013;48;"Male";17472;3;8;1;16848;13607.0519158419;28;5888;363;0
24437;9;2013;48;"Male";17472;3;9;0;18998;24964.4842183003;27;3844;330;0
24437;10;2013;48;"Male";17472;3;10;1;0;15014.7595014839;47;6772;323;0
24437;11;2013;48;"Male";17472;3;11;0;42229.6;6394.38493375176;24;5467;326;0
24437;12;2013;48;"Male";17472;3;12;1;57048.64;53578.7239213706;58;10177;399;0
24437;1;2014;49;"Male";17472;3;13;0;0;42228.9838713102;50;6876;349;0
24437;2;2014;49;"Male";17472;3;14;1;0;2140.77355458183;46;8727;339;0
24437;3;2014;49;"Male";17472;3;15;1;5700;6052.41461768391;59;9710;327;0
24437;4;2014;49;"Male";17472;3;16;0;0;9095.19581736356;36;5840;423;0
24437;5;2014;49;"Male";17472;3;17;0;0;44708.202627986;77;9844;379;0
24437;6;2014;49;"Male";17472;3;18;1;13386.25;50995.9161147744;42;8588;331;0
24437;7;2014;49;"Male";17472;3;19;1;14600;9026.25141029171;24;7657;371;0
24437;8;2014;49;"Male";17472;3;20;1;0;614.375570992743;33;8779;275;0
24437;9;2014;49;"Male";17472;3;21;0;0;47530.3859284607;30;9293;289;0
24437;10;2014;49;"Male";17472;3;22;1;0;10678.3193221821;30;5098;376;0
24437;11;2014;49;"Male";17472;3;23;1;0;3896.59680770334;39;8425;461;0
24437;12;2014;49;"Male";17472;3;24;0;27380;18118.8266563319;39;9746;278;0
24437;1;2015;50;"Male";17472;3;25;0;0;38532.0171516032;38;10222;327;0
24437;2;2015;50;"Male";17472;3;26;0;0;51579.8067392421;49;6945;365;0
24437;3;2015;50;"Male";17472;3;27;0;0;1118.87318520266;41;3412;366;0
24437;4;2015;50;"Male";17472;3;28;0;9150;69292.630943759;55;6929;302;0
24437;5;2015;50;"Male";17472;3;29;0;0;18241.7418717968;59;7173;262;0
24437;6;2015;50;"Male";17472;3;30;0;0;49719.7574753742;63;8738;304;0
24437;7;2015;50;"Male";17472;3;31;0;19070;47488.6049006049;25;6930;352;0
24437;8;2015;50;"Male";17472;3;32;0;0;35483.3014777516;22;11395;387;0
24437;9;2015;50;"Male";17472;3;33;0;8140;5509.8459358022;33;9390;382;0
24437;10;2015;50;"Male";17472;3;34;0;0;49471.0682624577;71;6209;422;0
24437;11;2015;50;"Male";17472;3;35;0;21819;74380.6188867451;49;7930;350;0
24437;12;2015;50;"Male";17472;3;36;0;36769.5;58705.3574021151;53;8402;346;0
24437;1;2016;51;"Male";17472;3;37;0;0;24281.4107026485;34;7033;407;1
24442;12;2012;44;"Female";27143;2;0;0;21567.49;29841.4574185985;35;4340;333;0
24442;1;2013;44;"Female";27143;2;1;0;227.99;32299.6803871535;36;6837;320;0
24442;2;2013;45;"Female";27143;2;2;0;0;29589.8443095443;28;6857;446;1
24449;12;2012;65;"Male";26345;3;0;0;21567.49;29841.4574185985;35;4340;333;0
24449;1;2013;66;"Male";26345;3;1;0;227.99;32299.6803871535;36;6837;320;0
24449;2;2013;66;"Male";26345;3;2;0;0;29589.8443095443;28;6857;446;0
24449;3;2013;66;"Male";26345;3;3;1;0;40616.310095759;44;9088;363;1
24458;12;2012;62;"Male";23875;3;0;0;21567.49;29841.4574185985;35;4340;333;0
24458;1;2013;63;"Male";23875;3;1;0;227.99;32299.6803871535;36;6837;320;0
24458;2;2013;63;"Male";23875;3;2;0;0;29589.8443095443;28;6857;446;0
24458;3;2013;63;"Male";23875;3;3;1;0;40616.310095759;44;9088;363;0
24458;4;2013;63;"Male";23875;3;4;1;0;24323.0454231263;43;7824;253;0
24458;5;2013;63;"Male";23875;3;5;0;0;33204.8954039564;62;9024;415;0
24458;6;2013;63;"Male";23875;3;6;1;13386.25;28284.4727852959;32;9568;333;0
24458;7;2013;63;"Male";23875;3;7;1;1160;40060.9718232836;33;8450;396;0
24458;8;2013;63;"Male";23875;3;8;1;16848;13607.0519158419;28;5888;363;0
24458;9;2013;63;"Male";23875;3;9;0;18998;24964.4842183003;27;3844;330;0
24458;10;2013;63;"Male";23875;3;10;1;0;15014.7595014839;47;6772;323;0
24458;11;2013;63;"Male";23875;3;11;0;42229.6;6394.38493375176;24;5467;326;0
24458;12;2013;63;"Male";23875;3;12;1;57048.64;53578.7239213706;58;10177;399;0
24458;1;2014;64;"Male";23875;3;13;0;0;42228.9838713102;50;6876;349;0
24458;2;2014;64;"Male";23875;3;14;1;0;2140.77355458183;46;8727;339;0
24458;3;2014;64;"Male";23875;3;15;1;5700;6052.41461768391;59;9710;327;0
24458;4;2014;64;"Male";23875;3;16;0;0;9095.19581736356;36;5840;423;0
24458;5;2014;64;"Male";23875;3;17;0;0;44708.202627986;77;9844;379;0
24458;6;2014;64;"Male";23875;3;18;1;13386.25;50995.9161147744;42;8588;331;0
24458;7;2014;64;"Male";23875;3;19;1;14600;9026.25141029171;24;7657;371;0
24458;8;2014;64;"Male";23875;3;20;1;0;614.375570992743;33;8779;275;0
24458;9;2014;64;"Male";23875;3;21;0;0;47530.3859284607;30;9293;289;0
24458;10;2014;64;"Male";23875;3;22;1;0;10678.3193221821;30;5098;376;0
24458;11;2014;64;"Male";23875;3;23;1;0;3896.59680770334;39;8425;461;0
24458;12;2014;64;"Male";23875;3;24;0;27380;18118.8266563319;39;9746;278;0
24458;1;2015;65;"Male";23875;3;25;0;0;38532.0171516032;38;10222;327;0
24458;2;2015;65;"Male";23875;3;26;0;0;51579.8067392421;49;6945;365;0
24458;3;2015;65;"Male";23875;3;27;0;0;1118.87318520266;41;3412;366;0
24458;4;2015;65;"Male";23875;3;28;0;9150;69292.630943759;55;6929;302;0
24458;5;2015;65;"Male";23875;3;29;0;0;18241.7418717968;59;7173;262;0
24458;6;2015;65;"Male";23875;3;30;0;0;49719.7574753742;63;8738;304;0
24458;7;2015;65;"Male";23875;3;31;0;19070;47488.6049006049;25;6930;352;0
24458;8;2015;65;"Male";23875;3;32;0;0;35483.3014777516;22;11395;387;0
24458;9;2015;65;"Male";23875;3;33;0;8140;5509.8459358022;33;9390;382;0
24458;10;2015;65;"Male";23875;3;34;0;0;49471.0682624577;71;6209;422;0
24458;11;2015;65;"Male";23875;3;35;0;21819;74380.6188867451;49;7930;350;0
24458;12;2015;65;"Male";23875;3;36;0;36769.5;58705.3574021151;53;8402;346;0
24458;1;2016;66;"Male";23875;3;37;0;0;24281.4107026485;34;7033;407;0
24458;2;2016;66;"Male";23875;3;38;0;8700;18520.7264169989;26;6620;309;0
24458;3;2016;66;"Male";23875;3;39;0;17400;25028.0737109892;52;6358;351;0
24458;4;2016;66;"Male";23875;3;40;1;0;48187.0989529063;33;6748;288;0
24458;5;2016;66;"Male";23875;3;41;0;29701.96;54227.3192357677;45;5514;374;0
24458;6;2016;66;"Male";23875;3;42;0;1084.84;66097.007538868;39;10133;331;0
24458;7;2016;66;"Male";23875;3;43;0;0;25796.061078224;24;10657;399;0
24458;8;2016;66;"Male";23875;3;44;0;19910;22261.3143144508;33;9183;437;0
24458;9;2016;66;"Male";23875;3;45;0;0;21921.0471767684;43;6639;350;0
24458;10;2016;66;"Male";23875;3;46;0;17450;37995.911262972;44;7929;306;0
24458;11;2016;66;"Male";23875;3;47;0;19910;24464.1517851706;53;8398;370;0
24458;12;2016;66;"Male";23875;3;48;0;145994.75;11845.6273951282;34;9045;372;0
24458;1;2017;67;"Male";23875;3;49;0;20910;81416.4143602697;27;9534;427;0
24458;2;2017;67;"Male";23875;3;50;0;0;47509.3016947455;21;6211;334;0
24458;3;2017;67;"Male";23875;3;51;0;0;16938.2704950572;38;5756;353;0
24458;4;2017;67;"Male";23875;3;52;0;6865;3799.9311901842;50;6647;363;0
24458;5;2017;67;"Male";23875;3;53;1;20595;8586.72601455953;51;8243;410;0
24458;6;2017;67;"Male";23875;3;54;0;0;36024.8735157126;42;8930;342;0
24458;7;2017;67;"Male";23875;3;55;0;0;3011.66439360138;30;4039;381;0
24458;8;2017;67;"Male";23875;3;56;0;20910;8212.83868566212;28;6634;409;0
24458;9;2017;67;"Male";23875;3;57;0;0;50764.7553250582;27;4047;379;0
24458;10;2017;67;"Male";23875;3;58;0;0;46179.8882039977;35;9176;337;0
24458;11;2017;67;"Male";23875;3;59;0;0;41439.7639370569;47;13060;293;0
24458;12;2017;67;"Male";23875;3;60;0;17180;13117.7915947986;26;9352;360;0
24459;12;2012;41;"Male";32071;3;0;0;21567.49;29841.4574185985;35;4340;333;0
24459;1;2013;42;"Male";32071;3;1;0;227.99;32299.6803871535;36;6837;320;0
24459;2;2013;42;"Male";32071;3;2;0;0;29589.8443095443;28;6857;446;0
24459;3;2013;42;"Male";32071;3;3;1;0;40616.310095759;44;9088;363;0
24459;4;2013;42;"Male";32071;3;4;1;0;24323.0454231263;43;7824;253;0
24459;5;2013;42;"Male";32071;3;5;0;0;33204.8954039564;62;9024;415;0
24459;6;2013;42;"Male";32071;3;6;1;13386.25;28284.4727852959;32;9568;333;0
24459;7;2013;42;"Male";32071;3;7;0;1160;40060.9718232836;33;8450;396;0
24459;8;2013;42;"Male";32071;3;8;1;16848;13607.0519158419;28;5888;363;0
24459;9;2013;42;"Male";32071;3;9;0;18998;24964.4842183003;27;3844;330;0
24459;10;2013;42;"Male";32071;3;10;0;0;15014.7595014839;47;6772;323;0
24459;11;2013;42;"Male";32071;3;11;0;42229.6;6394.38493375176;24;5467;326;0
24459;12;2013;42;"Male";32071;3;12;1;57048.64;53578.7239213706;58;10177;399;0
24459;1;2014;43;"Male";32071;3;13;0;0;42228.9838713102;50;6876;349;0
24459;2;2014;43;"Male";32071;3;14;1;0;2140.77355458183;46;8727;339;0
24459;3;2014;43;"Male";32071;3;15;1;5700;6052.41461768391;59;9710;327;0
24459;4;2014;43;"Male";32071;3;16;0;0;9095.19581736356;36;5840;423;0
24459;5;2014;43;"Male";32071;3;17;0;0;44708.202627986;77;9844;379;0
24459;6;2014;43;"Male";32071;3;18;1;13386.25;50995.9161147744;42;8588;331;0
24459;7;2014;43;"Male";32071;3;19;1;14600;9026.25141029171;24;7657;371;0
24459;8;2014;43;"Male";32071;3;20;1;0;614.375570992743;33;8779;275;0
24459;9;2014;43;"Male";32071;3;21;0;0;47530.3859284607;30;9293;289;0
24459;10;2014;43;"Male";32071;3;22;1;0;10678.3193221821;30;5098;376;0
24459;11;2014;43;"Male";32071;3;23;1;0;3896.59680770334;39;8425;461;0
24459;12;2014;43;"Male";32071;3;24;0;27380;18118.8266563319;39;9746;278;0
24459;1;2015;44;"Male";32071;3;25;1;0;38532.0171516032;38;10222;327;0
24459;2;2015;44;"Male";32071;3;26;0;0;51579.8067392421;49;6945;365;0
24459;3;2015;44;"Male";32071;3;27;1;0;1118.87318520266;41;3412;366;0
24459;4;2015;44;"Male";32071;3;28;0;9150;69292.630943759;55;6929;302;0
24459;5;2015;44;"Male";32071;3;29;1;0;18241.7418717968;59;7173;262;0
24459;6;2015;44;"Male";32071;3;30;0;0;49719.7574753742;63;8738;304;0
24459;7;2015;44;"Male";32071;3;31;1;19070;47488.6049006049;25;6930;352;0
24459;8;2015;44;"Male";32071;3;32;0;0;35483.3014777516;22;11395;387;0
24459;9;2015;44;"Male";32071;3;33;1;8140;5509.8459358022;33;9390;382;0
24459;10;2015;44;"Male";32071;3;34;1;0;49471.0682624577;71;6209;422;0
24459;11;2015;44;"Male";32071;3;35;0;21819;74380.6188867451;49;7930;350;0
24459;12;2015;44;"Male";32071;3;36;1;36769.5;58705.3574021151;53;8402;346;0
24459;1;2016;45;"Male";32071;3;37;0;0;24281.4107026485;34;7033;407;0
24459;2;2016;45;"Male";32071;3;38;0;8700;18520.7264169989;26;6620;309;0
24459;3;2016;45;"Male";32071;3;39;0;17400;25028.0737109892;52;6358;351;0
24459;4;2016;45;"Male";32071;3;40;1;0;48187.0989529063;33;6748;288;0
24459;5;2016;45;"Male";32071;3;41;1;29701.96;54227.3192357677;45;5514;374;0
24459;6;2016;45;"Male";32071;3;42;0;1084.84;66097.007538868;39;10133;331;0
24459;7;2016;45;"Male";32071;3;43;1;0;25796.061078224;24;10657;399;0
24459;8;2016;45;"Male";32071;3;44;0;19910;22261.3143144508;33;9183;437;0
24459;9;2016;45;"Male";32071;3;45;1;0;21921.0471767684;43;6639;350;0
24459;10;2016;45;"Male";32071;3;46;1;17450;37995.911262972;44;7929;306;0
24459;11;2016;45;"Male";32071;3;47;0;19910;24464.1517851706;53;8398;370;0
24459;12;2016;45;"Male";32071;3;48;1;145994.75;11845.6273951282;34;9045;372;0
24459;1;2017;46;"Male";32071;3;49;0;20910;81416.4143602697;27;9534;427;0
24459;2;2017;46;"Male";32071;3;50;0;0;47509.3016947455;21;6211;334;0
24459;3;2017;46;"Male";32071;3;51;0;0;16938.2704950572;38;5756;353;0
24459;4;2017;46;"Male";32071;3;52;0;6865;3799.9311901842;50;6647;363;0
24459;5;2017;46;"Male";32071;3;53;1;20595;8586.72601455953;51;8243;410;0
24459;6;2017;46;"Male";32071;3;54;0;0;36024.8735157126;42;8930;342;0
24459;7;2017;46;"Male";32071;3;55;0;0;3011.66439360138;30;4039;381;0
24459;8;2017;46;"Male";32071;3;56;0;20910;8212.83868566212;28;6634;409;0
24459;9;2017;46;"Male";32071;3;57;0;0;50764.7553250582;27;4047;379;0
24459;10;2017;46;"Male";32071;3;58;0;0;46179.8882039977;35;9176;337;0
24459;11;2017;46;"Male";32071;3;59;0;0;41439.7639370569;47;13060;293;0
24459;12;2017;46;"Male";32071;3;60;0;17180;13117.7915947986;26;9352;360;0
24466;12;2012;60;"Male";35196;2;0;0;21567.49;29841.4574185985;35;4340;333;0
24466;1;2013;61;"Male";35196;2;1;0;227.99;32299.6803871535;36;6837;320;1
24471;12;2012;78;"Male";24552;3;0;0;21567.49;29841.4574185985;35;4340;333;0
24471;1;2013;79;"Male";24552;3;1;0;227.99;32299.6803871535;36;6837;320;0
24471;2;2013;79;"Male";24552;3;2;0;0;29589.8443095443;28;6857;446;0
24471;3;2013;79;"Male";24552;3;3;1;0;40616.310095759;44;9088;363;0
24471;4;2013;79;"Male";24552;3;4;1;0;24323.0454231263;43;7824;253;0
24471;5;2013;79;"Male";24552;3;5;0;0;33204.8954039564;62;9024;415;0
24471;6;2013;79;"Male";24552;3;6;1;13386.25;28284.4727852959;32;9568;333;0
24471;7;2013;79;"Male";24552;3;7;0;1160;40060.9718232836;33;8450;396;0
24471;8;2013;79;"Male";24552;3;8;1;16848;13607.0519158419;28;5888;363;0
24471;9;2013;79;"Male";24552;3;9;0;18998;24964.4842183003;27;3844;330;0
24471;10;2013;79;"Male";24552;3;10;1;0;15014.7595014839;47;6772;323;0
24471;11;2013;79;"Male";24552;3;11;0;42229.6;6394.38493375176;24;5467;326;0
24471;12;2013;79;"Male";24552;3;12;1;57048.64;53578.7239213706;58;10177;399;0
24471;1;2014;80;"Male";24552;3;13;0;0;42228.9838713102;50;6876;349;0
24471;2;2014;80;"Male";24552;3;14;1;0;2140.77355458183;46;8727;339;0
24471;3;2014;80;"Male";24552;3;15;1;5700;6052.41461768391;59;9710;327;0
24471;4;2014;80;"Male";24552;3;16;0;0;9095.19581736356;36;5840;423;0
24471;5;2014;80;"Male";24552;3;17;0;0;44708.202627986;77;9844;379;0
24471;6;2014;80;"Male";24552;3;18;1;13386.25;50995.9161147744;42;8588;331;0
24471;7;2014;80;"Male";24552;3;19;1;14600;9026.25141029171;24;7657;371;0
24471;8;2014;80;"Male";24552;3;20;1;0;614.375570992743;33;8779;275;0
24471;9;2014;80;"Male";24552;3;21;0;0;47530.3859284607;30;9293;289;0
24471;10;2014;80;"Male";24552;3;22;1;0;10678.3193221821;30;5098;376;0
24471;11;2014;80;"Male";24552;3;23;1;0;3896.59680770334;39;8425;461;0
24471;12;2014;80;"Male";24552;3;24;0;27380;18118.8266563319;39;9746;278;0
24471;1;2015;81;"Male";24552;3;25;1;0;38532.0171516032;38;10222;327;0
24471;2;2015;81;"Male";24552;3;26;0;0;51579.8067392421;49;6945;365;0
24471;3;2015;81;"Male";24552;3;27;1;0;1118.87318520266;41;3412;366;0
24471;4;2015;81;"Male";24552;3;28;0;9150;69292.630943759;55;6929;302;0
24471;5;2015;81;"Male";24552;3;29;0;0;18241.7418717968;59;7173;262;0
24471;6;2015;81;"Male";24552;3;30;0;0;49719.7574753742;63;8738;304;0
24471;7;2015;81;"Male";24552;3;31;1;19070;47488.6049006049;25;6930;352;0
24471;8;2015;81;"Male";24552;3;32;0;0;35483.3014777516;22;11395;387;0
24471;9;2015;81;"Male";24552;3;33;1;8140;5509.8459358022;33;9390;382;0
24471;10;2015;81;"Male";24552;3;34;1;0;49471.0682624577;71;6209;422;0
24471;11;2015;81;"Male";24552;3;35;0;21819;74380.6188867451;49;7930;350;0
24471;12;2015;81;"Male";24552;3;36;1;36769.5;58705.3574021151;53;8402;346;0
24471;1;2016;82;"Male";24552;3;37;0;0;24281.4107026485;34;7033;407;0
24471;2;2016;82;"Male";24552;3;38;1;8700;18520.7264169989;26;6620;309;0
24471;3;2016;82;"Male";24552;3;39;0;17400;25028.0737109892;52;6358;351;0
24471;4;2016;82;"Male";24552;3;40;1;0;48187.0989529063;33;6748;288;0
24471;5;2016;82;"Male";24552;3;41;1;29701.96;54227.3192357677;45;5514;374;0
24471;6;2016;82;"Male";24552;3;42;0;1084.84;66097.007538868;39;10133;331;0
24471;7;2016;82;"Male";24552;3;43;1;0;25796.061078224;24;10657;399;0
24471;8;2016;82;"Male";24552;3;44;0;19910;22261.3143144508;33;9183;437;0
24471;9;2016;82;"Male";24552;3;45;1;0;21921.0471767684;43;6639;350;0
24471;10;2016;82;"Male";24552;3;46;1;17450;37995.911262972;44;7929;306;0
24471;11;2016;82;"Male";24552;3;47;0;19910;24464.1517851706;53;8398;370;0
24471;12;2016;82;"Male";24552;3;48;1;145994.75;11845.6273951282;34;9045;372;0
24471;1;2017;83;"Male";24552;3;49;0;20910;81416.4143602697;27;9534;427;0
24471;2;2017;83;"Male";24552;3;50;1;0;47509.3016947455;21;6211;334;0
24471;3;2017;83;"Male";24552;3;51;0;0;16938.2704950572;38;5756;353;0
24471;4;2017;83;"Male";24552;3;52;0;6865;3799.9311901842;50;6647;363;0
24471;5;2017;83;"Male";24552;3;53;1;20595;8586.72601455953;51;8243;410;0
24471;6;2017;83;"Male";24552;3;54;0;0;36024.8735157126;42;8930;342;0
24471;7;2017;83;"Male";24552;3;55;0;0;3011.66439360138;30;4039;381;0
24471;8;2017;83;"Male";24552;3;56;0;20910;8212.83868566212;28;6634;409;0
24471;9;2017;83;"Male";24552;3;57;0;0;50764.7553250582;27;4047;379;0
24471;10;2017;83;"Male";24552;3;58;1;0;46179.8882039977;35;9176;337;0
24471;11;2017;83;"Male";24552;3;59;0;0;41439.7639370569;47;13060;293;0
24471;12;2017;83;"Male";24552;3;60;1;17180;13117.7915947986;26;9352;360;0
24474;12;2012;35;"Female";33529;2;0;0;21567.49;29841.4574185985;35;4340;333;0
24474;1;2013;36;"Female";33529;2;1;0;227.99;32299.6803871535;36;6837;320;1
24484;12;2012;56;"Female";14281;3;0;0;21567.49;29841.4574185985;35;4340;333;0
24484;1;2013;57;"Female";14281;3;1;0;227.99;32299.6803871535;36;6837;320;0
24484;2;2013;57;"Female";14281;3;2;0;0;29589.8443095443;28;6857;446;0
24484;3;2013;57;"Female";14281;3;3;1;0;40616.310095759;44;9088;363;0
24484;4;2013;57;"Female";14281;3;4;1;0;24323.0454231263;43;7824;253;0
24484;5;2013;57;"Female";14281;3;5;0;0;33204.8954039564;62;9024;415;0
24484;6;2013;57;"Female";14281;3;6;1;13386.25;28284.4727852959;32;9568;333;0
24484;7;2013;57;"Female";14281;3;7;1;1160;40060.9718232836;33;8450;396;0
24484;8;2013;57;"Female";14281;3;8;1;16848;13607.0519158419;28;5888;363;0
24484;9;2013;57;"Female";14281;3;9;0;18998;24964.4842183003;27;3844;330;0
